"user","text_length","contains_question_mark","contains_exclamation_mark","contains_multiple_question_marks","contains_multiple_exclamation_marks","contains_multiple_dots","contains_happy_emotes","num_of_happy_emotes","contains_sad_emotes","num_of_sad_emotes","fraction_uppercase","Positive_Score","Negative_Score","distribution_excellent","distribution_very_good","distribution_avergae","distribution_poor","distribution_terrible","gender"
"Amanda P","1056.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.231060606060606","0.998814582824707","0.0","21.0","13.0","6.0","4.0","1.0","woman"
"Amoras","950.0","0.0","1.0","0.0","0.6666666666666666","0.3333333333333333","0.0","0.0","0.0","0.0","2.06472502513743","0.9988942941029868","0.0","24.0","15.0","3.0","0.0","0.0","man"
"Amos B","588.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7006802721088436","0.9988871216773988","0.0","8.0","7.0","3.0","0.0","0.0","man"
"Amos V","252.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.984126984126984","0.9988511800765992","0.0","7.0","9.0","3.0","0.0","0.0","man"
"AmrishNewDelhi","759.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.185770750988142","0.0","0.9995121955871582","43.0","39.0","27.0","13.0","4.0","man"
"Ana-Pete","857.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4002333722287048","0.9989243149757384","0.0","17.0","10.0","2.0","2.0","0.0","man"
"Anastasia M","1100.0","0.0","0.6666666666666666","0.0","0.0","0.1666666666666666","0.0","0.0","0.0","0.0","1.9739997819719248","0.8324404160181681","0.1663442552089691","137.0","13.0","4.0","6.0","6.0","woman"
"AnastasiaGhighis","703.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.597531564760959","0.9989307820796968","0.0","56.0","13.0","1.0","1.0","0.0","woman"
"AnastasiaNatassaK","375.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.866666666666667","0.9989328980445862","0.0","4.0","0.0","1.0","0.0","0.0","woman"
"AncaBancaIanca","235.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.9787234042553195","0.9989150762557985","0.0","18.0","1.0","1.0","1.0","0.0","man"
"AndSM","377.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8567639257294428","0.998910665512085","0.0","2.0","4.0","8.0","1.0","0.0","man"
"Andre79","698.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.002865329512894","0.9989191293716432","0.0","23.0","44.0","16.0","3.0","0.0","woman"
"AndreaB1188","779.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1822849807445444","0.9989159107208252","0.0","20.0","6.0","1.0","0.0","0.0","woman"
"Andreas I","715.5","0.5","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.256556902510482","0.9923746287822724","0.0","9.0","28.0","15.0","5.0","3.0","man"
"Andreas V","332.3333333333333","0.0","0.3333333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7337835252048877","0.9989250103632608","0.0","169.0","200.0","19.0","2.0","1.0","man"
"Andrew G","795.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.138364779874214","0.9989270567893982","0.0","12.0","2.0","2.0","0.0","0.0","man"
"AndrewKinUkraine","812.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","3.078817733990148","0.998621106147766","0.0","17.0","9.0","0.0","2.0","0.0","man"
"AndrewMorris53","951.5","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.7614052482732978","0.9989176094532012","0.0","170.0","216.0","51.0","7.0","0.0","man"
"Andriana K","1012.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.66798418972332","0.9989148378372192","0.0","15.0","4.0","2.0","1.0","0.0","woman"
"AndyRSwindon","1146.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.4031413612565444","0.998935878276825","0.0","19.0","7.0","3.0","1.0","0.0","man"
"AndyandNicqui","740.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.891891891891892","0.9989392161369324","0.0","11.0","1.0","0.0","1.0","0.0","man"
"Andys_Poly","417.3333333333333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.521016617790812","0.998893976211548","0.0","61.0","41.0","5.0","0.0","0.0","man"
"Anestis L","317.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.9989070892333984","0.0","3.0","0.0","0.0","0.0","0.0","man"
"AngelK73GR","322.5","0.5","0.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","1.7183778428851464","0.9989193975925446","0.0","52.0","36.0","17.0","7.0","10.0","man"
"Angela S","536.25","0.0","0.25","0.0","0.25","0.0","0.0","0.0","0.0","0.0","1.7283958974557632","0.7491534948348999","0.2498752474784851","49.0","72.0","28.0","0.0","5.0","woman"
"AngelaPCyprus","215.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8604651162790693","0.9989336133003236","0.0","7.0","0.0","0.0","1.0","0.0","woman"
"AnisahM","419.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.954653937947494","0.9989055395126344","0.0","77.0","60.0","46.0","18.0","4.0","woman"
"Anita S","268.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8656716417910448","0.9989330172538756","0.0","12.0","4.0","4.0","0.0","0.0","woman"
"Ann S","840.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0714285714285714","0.9986552000045776","0.0","3.0","1.0","1.0","1.0","1.0","woman"
"Anna N","1294.5","0.0","0.5","0.0","0.0","0.0","0.5","0.5","0.0","0.0","1.3724647445577678","0.9989098906517028","0.0","11.0","3.0","0.0","1.0","0.0","woman"
"Annaemarco_26","700.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1428571428571428","0.998902440071106","0.0","22.0","15.0","7.0","4.0","2.0","woman"
"Ant-Dan","504.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3888888888888888","0.9988954067230223","0.0","10.0","1.0","4.0","2.0","0.0","man"
"Antenutza","549.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.546448087431694","0.9888753890991212","0.0","9.0","16.0","4.0","1.0","0.0","woman"
"Anthony S","668.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.88622754491018","0.9989293217658995","0.0","22.0","1.0","0.0","0.0","0.0","man"
"AntoNic7","224.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7857142857142856","0.9988163709640504","0.0","193.0","102.0","78.0","9.0","7.0","man"
"AntoineAmelie","1725.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.63768115942029","0.9988105297088624","0.0","14.0","12.0","3.0","5.0","3.0","woman"
"Anton_Panasenko","1011.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.769535113748764","0.9989144802093506","0.0","18.0","10.0","1.0","0.0","0.0","man"
"AntonisP829","546.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6483516483516485","0.998914361000061","0.0","16.0","4.0","3.0","1.0","1.0","man"
"Apostolos S","463.0","0.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.076127663805389","0.9985859096050262","0.0","2.0","1.0","0.0","0.0","0.0","man"
"AretiCyprus","343.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0408163265306123","0.997805655002594","0.0","64.0","10.0","2.0","2.0","4.0","woman"
"Argassi1","1260.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.1111111111111112","0.0","0.997231662273407","10.0","7.0","9.0","2.0","1.0","man"
"Arieh N","209.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4354066985645932","0.9989410042762756","0.0","47.0","44.0","29.0","20.0","6.0","man"
"ArisChol","344.0","0.0","1.0","0.0","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","2.6370972023145938","0.9989120165506998","0.0","76.0","17.0","0.0","0.0","0.0","man"
"Arisalev","630.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.1111111111111112","0.9989243149757384","0.0","5.0","3.0","1.0","0.0","0.0","man"
"Arist_Samos","931.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.363050483351236","0.9989330172538756","0.0","48.0","10.0","4.0","5.0","3.0","man"
"Aristea P","679.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4727540500736376","0.9989126920700072","0.0","18.0","2.0","0.0","0.0","0.0","woman"
"AristidisofAthens","788.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.015228426395939","0.998933494091034","0.0","3.0","0.0","1.0","0.0","1.0","man"
"Aristoteles M","265.0","0.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.752120367143023","0.9989189803600312","0.0","13.0","5.0","9.0","1.0","1.0","man"
"ArnaModiinIsrael","1288.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3975155279503106","0.998863697052002","0.0","37.0","5.0","4.0","3.0","0.0","woman"
"ArturNorthLondon","356.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9662921348314608","0.9989388585090636","0.0","47.0","73.0","44.0","7.0","3.0","man"
"ArzuS","2118.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3692162417374882","0.9989286065101624","0.0","51.0","49.0","6.0","4.0","0.0","woman"
"Asad R","475.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.263157894736842","0.9989359974861144","0.0","2.0","1.0","0.0","0.0","2.0","man"
"Asaf33m","486.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9989211559295654","0.0","17.0","0.0","4.0","2.0","2.0","man"
"Asd123Gr","254.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3622047244094486","0.998933970928192","0.0","4.0","3.0","3.0","3.0","1.0","man"
"Ashley E","206.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4563106796116505","0.9989338517189026","0.0","293.0","110.0","43.0","17.0","10.0","man"
"Asiaishome","2037.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7673048600883652","0.9989343285560608","0.0","49.0","92.0","28.0","11.0","2.0","man"
"Asli1982","1770.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.96045197740113","0.0","0.9995013475418092","13.0","0.0","5.0","2.0","0.0","woman"
"AspenWicki","999.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.8018018018018016","0.9988332390785216","0.0","64.0","35.0","15.0","7.0","1.0","man"
"AstridV850","1040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5639996257669937","0.4994511008262634","0.4997346699237823","69.0","45.0","18.0","2.0","2.0","woman"
"AthanasiaGreece","2247.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0026702269692924","0.9989135265350342","0.0","922.0","1270.0","268.0","11.0","4.0","woman"
"AthensDimitra","913.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.642935377875137","0.0","0.9995112419128418","11.0","7.0","1.0","0.0","1.0","woman"
"AthensMikki","221.0","0.0","0.5","0.0","0.5","0.0","0.0","0.0","0.0","0.0","3.8390663390663393","0.4994527101516723","0.4997490644454956","186.0","130.0","41.0","11.0","4.0","woman"
"AussieBenean","1021.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2732615083251717","0.9989343285560608","0.0","31.0","11.0","2.0","1.0","0.0","woman"
"Aussie_Travellers010","944.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2711864406779665","0.0","0.9995019435882568","2.0","0.0","2.0","0.0","3.0","man"
"Ava_Wind","797.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.631116687578419","0.9989301562309264","0.0","32.0","20.0","9.0","3.0","0.0","woman"
"AviBanon","835.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.4790419161676646","0.9989400506019592","0.0","22.0","39.0","19.0","12.0","19.0","man"
"Avisius","336.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.953113013593544","0.9989143013954164","0.0","20.0","4.0","4.0","1.0","1.0","man"
"AwsomeJudge","426.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4084507042253522","0.9989079236984252","0.0","82.0","18.0","25.0","6.0","20.0","man"
"Ayesha2014","660.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.3636363636363635","0.9989157915115356","0.0","26.0","4.0","0.0","0.0","0.0","woman"
"Ayios","248.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.82258064516129","0.9989223480224608","0.0","35.0","14.0","10.0","5.0","16.0","woman"
"Azrak18677","275.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.9989242255687714","0.0","10.0","4.0","0.0","0.0","0.0","man"
"AzzePis","383.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.827676240208877","0.0","0.9995056390762328","3.0","0.0","0.0","0.0","1.0","man"
"BH00973","929.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3993541442411197","0.9989262223243712","0.0","63.0","149.0","93.0","14.0","1.0","man"
"BIM_in_tour","657.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.13089802130898","0.9988844990730286","0.0","0.0","9.0","3.0","3.0","0.0","man"
"Babis P","319.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5673981191222568","0.9989261031150818","0.0","10.0","1.0","1.0","1.0","0.0","man"
"Babiskiss","767.0","0.5","0.5","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.169008587041374","0.998923033475876","0.0","153.0","164.0","78.0","28.0","8.0","man"
"BackRowSeat","1674.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.549728036799154","0.9989207088947296","0.0","9.0","39.0","9.0","0.0","0.0","man"
"BaiIvan","2562.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.224824355971897","0.0","0.9995086193084716","22.0","24.0","30.0","16.0","12.0","man"
"Baly50","833.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2004801920768309","0.9988872408866882","0.0","25.0","88.0","14.0","1.0","0.0","man"
"Balázs M","915.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7486338797814207","0.9986336827278136","0.0","11.0","0.0","1.0","0.0","0.0","man"
"Barabbas_10","1115.5","0.0","0.0","0.0","0.0","1.0","0.5","0.5","0.0","0.0","2.2468486719403176","0.9988998770713806","0.0","147.0","66.0","12.0","0.0","0.0","man"
"Barbara601","1250.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.16","0.9989321827888488","0.0","16.0","12.0","1.0","1.0","0.0","woman"
"Barnett02","766.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.088772845953003","0.9989387392997742","0.0","31.0","7.0","0.0","1.0","0.0","man"
"BartlomiejZ","363.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.203856749311295","0.998885691165924","0.0","88.0","129.0","26.0","2.0","0.0","man"
"Barybas","785.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.78343949044586","0.0","0.9984887838363647","3.0","0.0","0.0","1.0","0.0","man"
"Bas C","676.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.218934911242604","0.99887353181839","0.0","52.0","31.0","5.0","0.0","0.0","man"
"Beenie28","1036.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.509652509652509","0.998933970928192","0.0","19.0","2.0","0.0","0.0","0.0","woman"
"BelgradeSale","965.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9689119170984457","0.99891459941864","0.0","9.0","5.0","3.0","2.0","1.0","man"
"Benjamen P","717.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3709902370990235","0.0","0.9994933605194092","14.0","4.0","2.0","2.0","2.0","man"
"Bernie A","206.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.912621359223301","0.9989306330680848","0.0","5.0","1.0","0.0","0.0","1.0","woman"
"Bethan A","440.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.818181818181818","0.998923361301422","0.0","4.0","1.0","0.0","0.0","0.0","man"
"BinkybooPreston","737.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0854816824966078","0.998923361301422","0.0","14.0","7.0","2.0","0.0","0.0","woman"
"BizTraveler81","681.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.202643171806168","0.9989011287689208","0.0","38.0","4.0","0.0","0.0","0.0","man"
"BlackDevil01","607.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8121911037891267","0.9989162683486938","0.0","8.0","5.0","2.0","1.0","1.0","man"
"BlackXJ6","927.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0496224379719528","0.0","0.9994964599609376","14.0","36.0","21.0","13.0","2.0","man"
"BlizZzy","481.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.2474012474012477","0.0","0.9994937181472778","53.0","21.0","6.0","2.0","0.0","man"
"BlondeBunny","965.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7616580310880827","0.9953699707984924","0.0","139.0","107.0","80.0","31.0","11.0","woman"
"BnV2912","1446.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.7980636237897647","0.0","0.9995139837265016","16.0","10.0","4.0","5.0","0.0","man"
"Bob L","733.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.7735334242837657","0.9989373087882996","0.0","2.0","4.0","0.0","0.0","0.0","man"
"Bob R","497.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.903683885573164","0.9989259243011476","0.0","33.0","12.0","1.0","0.0","0.0","man"
"Bogdan V","1263.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.2668250197941409","0.985470175743103","0.0","35.0","41.0","26.0","7.0","6.0","man"
"Bogdan-Alexandru","222.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.636178861788618","0.9988673627376556","0.0","12.0","7.0","1.0","0.0","1.0","man"
"BojanaRomic","1024.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5625","0.9989056587219238","0.0","4.0","0.0","2.0","0.0","0.0","woman"
"Bookworm46","802.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.369077306733167","0.998921036720276","0.0","77.0","41.0","12.0","0.0","0.0","man"
"Booyah78","2125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3647058823529412","0.0","0.9994940757751464","18.0","35.0","17.0","7.0","4.0","woman"
"BosphorusBear","643.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7107309486780715","0.998903512954712","0.0","21.0","9.0","1.0","0.0","0.0","woman"
"Bosques","2058.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5549076773566568","0.9989346861839294","0.0","25.0","22.0","11.0","3.0","0.0","man"
"BostonianBrit","637.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.726844583987441","0.9986847043037416","0.0","17.0","34.0","7.0","2.0","0.0","woman"
"BournemouthWhite","365.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.095890410958904","0.9989261031150818","0.0","9.0","43.0","14.0","3.0","2.0","man"
"Boydus","750.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4666666666666666","0.9989299178123474","0.0","29.0","24.0","14.0","3.0","2.0","man"
"Boyko_Novev","288.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.430555555555556","0.0","0.9994955062866212","18.0","9.0","3.0","2.0","1.0","man"
"BozidarS","762.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.7874015748031495","0.9986855387687684","0.0","4.0","5.0","4.0","0.0","0.0","man"
"Brian G","242.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.479338842975207","0.0","0.9978050589561462","45.0","10.0","4.0","5.0","6.0","man"
"Brian K","1379.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.232777374909355","0.0","0.9995131492614746","12.0","2.0","5.0","2.0","17.0","man"
"Brian M","810.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.9876543209876544","0.9989110231399536","0.0","33.0","13.0","2.0","4.0","0.0","man"
"Brian500","557.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.436265709156194","0.9988842606544496","0.0","8.0","14.0","1.0","1.0","0.0","man"
"Brian7392","544.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4705882352941175","0.9989124536514282","0.0","182.0","465.0","218.0","38.0","17.0","man"
"BrownLongEaredOwl","1935.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0671834625323","0.9989266991615297","0.0","111.0","62.0","23.0","10.0","2.0","woman"
"Bryan A","2311.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.730852444829078","0.0","0.9994927644729614","15.0","53.0","10.0","4.0","1.0","man"
"Bulletpruf","230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3043478260869563","0.9989301562309264","0.0","43.0","8.0","4.0","1.0","1.0","man"
"BunchOfLilies","629.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5898251192368835","0.9989172220230104","0.0","380.0","157.0","52.0","17.0","1.0","woman"
"Burak D","1143.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","2.187226596675416","0.9989306330680848","0.0","10.0","21.0","3.0","1.0","0.0","man"
"Burcin_Gulyurt","264.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9110293695039944","0.9987124800682068","0.0","33.0","14.0","3.0","0.0","3.0","man"
"Burney_11","398.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7587939698492463","0.998910665512085","0.0","7.0","0.0","0.0","0.0","0.0","woman"
"Bury-Barrow","347.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.440922190201729","0.998933494091034","0.0","37.0","6.0","2.0","0.0","1.0","woman"
"Businestravler123","725.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","1.3793103448275863","0.9989230036735536","0.0","3.0","3.0","7.0","5.0","2.0","man"
"COJOWisconsin","518.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5444015444015444","0.9984153509140016","0.0","57.0","284.0","182.0","48.0","9.0","man"
"Cali40rn1a","696.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.7241379310344829","0.9901949763298036","0.0","30.0","11.0","18.0","6.0","2.0","man"
"Calin C","646.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8575851393188847","0.9989362359046936","0.0","43.0","32.0","15.0","9.0","6.0","man"
